"Geolocation","Fertilizer Grade","2003 January","2003 February","2003 March","2003 April","2003 May","2003 June","2003 July","2003 August","2003 September","2003 October","2003 November","2003 December","2003 Annual"
"....Aklan","Ammosul (21-0-0)",285.00,290.00,290.00,290.00,292.00,295.00,293.75,300.00,300.00,300.00,300.00,333.33,297.42
"....Aklan","Complete (14-14-14)",435.00,448.75,480.00,487.50,510.00,510.00,520.00,519.00,515.00,515.00,517.00,523.33,498.38
"....Aklan","Urea (45-0-0)",435.00,480.00,525.00,523.75,520.00,535.00,545.00,530.00,520.00,516.25,541.00,623.33,524.53
"....Antique","Ammophos (16-20-0)",411.88,415.00,432.50,460.00,461.00,460.00,460.00,460.00,461.88,466.25,476.48,479.88,453.74
"....Antique","Ammosul (21-0-0)",285.00,285.00,286.00,286.25,288.00,291.25,295.00,295.00,295.00,310.00,356.00,397.50,305.83
"....Antique","Complete (14-14-14)",425.00,427.50,446.00,476.25,477.00,477.50,477.50,477.50,479.38,481.25,494.00,496.25,469.59
"....Antique","Urea (45-0-0)",438.13,483.75,545.00,575.00,547.00,540.00,540.00,532.00,530.00,557.50,590.60,613.75,541.06
"....Capiz","Ammophos (16-20-0)",412.50,432.50,440.00,465.00,465.00,463.75,460.00,464.00,470.00,470.00,476.00,493.33,459.34
"....Capiz","Ammosul (21-0-0)",278.75,286.25,290.00,300.00,300.00,298.75,295.00,295.00,295.00,302.50,346.00,385.00,306.02
"....Capiz","Complete (14-14-14)",422.50,450.00,460.00,475.00,475.00,473.75,470.00,472.00,475.00,477.50,489.00,506.67,470.53
"....Capiz","Urea (45-0-0)",427.50,482.50,506.00,580.00,570.00,521.25,495.00,497.00,500.00,515.00,560.00,593.33,520.63
"....Guimaras","Ammophos (16-20-0)",430.00,431.25,436.25,447.50,470.00,466.25,480.00,474.00,470.00,470.00,491.00,503.33,464.13
"....Guimaras","Ammosul (21-0-0)",290.00,288.75,287.75,292.50,300.00,305.00,305.00,302.00,296.25,297.50,376.00,398.33,311.59
"....Guimaras","Complete (14-14-14)",433.75,438.75,440.00,450.00,481.00,480.00,478.75,478.00,480.00,481.25,504.00,518.33,471.99
"....Guimaras","Urea (45-0-0)",441.25,461.25,525.00,580.00,580.00,510.00,502.50,500.00,500.00,513.75,576.00,593.33,523.59
"....Iloilo","Ammophos (16-20-0)",401.88,413.75,425.00,442.50,440.00,458.13,464.38,463.50,460.00,462.50,482.50,490.00,450.35
"....Iloilo","Ammosul (21-0-0)",280.63,285.00,290.50,287.50,293.50,293.13,287.50,284.50,288.75,298.13,357.50,385.00,302.64
"....Iloilo","Complete (14-14-14)",411.25,421.88,448.75,447.50,451.00,466.88,473.75,470.00,470.00,475.00,492.00,498.06,460.51
"....Iloilo","Urea (45-0-0)",445.00,483.75,533.75,560.00,539.00,510.00,502.50,504.00,517.50,530.00,587.00,605.00,526.46
"....Negros Occidental","Ammophos (16-20-0)",400.00,408.33,428.00,430.00,441.00,446.25,440.00,446.00,451.25,462.50,476.00,480.00,442.44
"....Negros Occidental","Ammosul (21-0-0)",262.50,263.33,269.00,277.50,273.00,275.00,277.50,274.00,281.25,297.50,372.00,383.33,292.16
"....Negros Occidental","Complete (14-14-14)",407.50,413.33,438.00,440.00,448.00,457.50,456.25,460.00,463.75,470.00,487.00,490.00,452.61
"....Negros Occidental","Urea (45-0-0)",402.50,423.33,517.00,553.75,519.00,490.00,492.50,484.00,496.25,517.50,558.00,566.67,501.71
"..REGION VII (CENTRAL VISAYAS)","Ammophos (16-20-0)",415.00,435.00,431.50,442.50,445.25,537.11,541.00,535.27,540.33,549.58,543.33,555.00,507.85
"..REGION VII (CENTRAL VISAYAS)","Ammosul (21-0-0)",309.74,310.53,309.75,318.00,323.93,336.88,333.88,333.20,335.77,341.25,346.50,372.08,330.96
"..REGION VII (CENTRAL VISAYAS)","Complete (14-14-14)",445.64,458.75,462.50,479.38,480.38,508.75,504.69,511.60,520.63,515.00,522.25,520.83,494.20
"..REGION VII (CENTRAL VISAYAS)","Urea (45-0-0)",442.09,468.13,497.75,541.25,550.25,573.75,561.88,560.00,571.25,571.56,578.00,580.83,541.39
"....Bohol","Ammophos (16-20-0)",..,..,..,..,..,670.00,670.00,670.00,670.00,660.00,650.00,650.00,662.86
"....Bohol","Ammosul (21-0-0)",293.33,300.00,304.00,327.50,330.00,330.00,330.00,330.00,330.00,321.25,310.00,310.00,318.01
"....Bohol","Complete (14-14-14)",423.33,445.00,452.00,487.50,490.00,490.00,500.00,516.00,517.50,495.00,490.00,490.00,483.03
"....Bohol","Urea (45-0-0)",420.00,437.50,448.00,515.00,520.00,530.00,547.50,550.00,550.00,535.00,510.00,510.00,506.08
"....Cebu","Ammophos (16-20-0)",420.00,450.00,435.00,445.00,443.00,471.33,483.00,470.80,481.00,503.75,500.00,515.00,468.16
"....Cebu","Ammosul (21-0-0)",290.63,287.13,280.00,289.50,298.20,307.50,307.25,307.80,310.59,330.00,346.00,388.33,311.91
"....Cebu","Complete (14-14-14)",429.21,445.00,447.00,470.00,454.00,505.00,478.75,490.40,525.00,510.00,544.00,528.33,485.56
"....Cebu","Urea (45-0-0)",438.34,490.00,532.00,570.00,570.00,535.00,520.00,520.00,525.00,557.50,577.00,593.33,535.68
"....Negros Oriental","Ammophos (16-20-0)",410.00,420.00,428.00,440.00,447.50,470.00,470.00,465.00,470.00,485.00,480.00,500.00,457.13
"....Negros Oriental","Ammosul (21-0-0)",280.00,280.00,280.00,280.00,287.50,310.00,298.25,295.00,302.50,313.75,330.00,390.00,303.92
"....Negros Oriental","Complete (14-14-14)",430.00,445.00,451.00,460.00,467.50,490.00,490.00,490.00,490.00,505.00,505.00,515.00,478.21
"....Negros Oriental","Urea (45-0-0)",410.00,445.00,491.00,560.00,565.00,580.00,530.00,520.00,560.00,543.75,575.00,570.00,529.15
"....Siquijor","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Siquijor","Ammosul (21-0-0)",375.00,375.00,375.00,375.00,380.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,390.00
"....Siquijor","Complete (14-14-14)",500.00,500.00,500.00,500.00,510.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,530.00
"....Siquijor","Urea (45-0-0)",500.00,500.00,520.00,520.00,546.00,650.00,650.00,650.00,650.00,650.00,650.00,650.00,594.67
"..REGION VIII (EASTERN VISAYAS)","Ammophos (16-20-0)",444.50,451.00,456.20,458.00,461.60,463.75,462.50,473.40,466.00,465.00,466.60,469.00,461.46
"..REGION VIII (EASTERN VISAYAS)","Ammosul (21-0-0)",302.69,291.67,292.00,291.67,290.33,295.83,303.33,303.33,303.33,316.25,313.33,334.17,303.49
"..REGION VIII (EASTERN VISAYAS)","Complete (14-14-14)",483.96,487.92,493.17,509.50,432.50,513.13,513.33,511.33,507.50,506.04,507.33,516.67,498.53
"..REGION VIII (EASTERN VISAYAS)","Urea (45-0-0)",478.75,489.17,522.00,574.69,586.67,589.17,584.17,571.17,567.92,586.67,593.00,606.25,562.47
"....Biliran","Ammophos (16-20-0)",430.00,430.00,456.00,462.50,476.00,480.00,477.50,456.00,450.00,455.00,460.00,460.00,457.75
"....Biliran","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Biliran","Complete (14-14-14)",448.75,445.00,470.00,475.00,496.00,510.00,502.50,476.00,470.00,520.00,480.00,480.00,481.10
"....Biliran","Urea (45-0-0)",450.00,440.00,539.00,580.00,568.00,550.00,545.00,530.00,530.00,545.00,560.00,560.00,533.08
"....Eastern Samar","Ammophos (16-20-0)",335.00,335.00,335.00,331.25,330.00,330.00,330.00,330.00,330.00,330.00,330.00,330.00,331.35
"....Eastern Samar","Ammosul (21-0-0)",230.00,227.50,230.00,228.75,230.00,230.00,230.00,230.00,230.00,230.00,230.00,227.50,229.48
"....Eastern Samar","Complete (14-14-14)",500.00,497.50,496.00,503.75,505.00,505.00,505.00,505.00,505.00,503.75,505.00,505.00,503.00
"....Eastern Samar","Urea (45-0-0)",510.00,510.00,510.00,585.63,630.00,630.00,630.00,630.00,630.00,630.00,630.00,622.50,595.68
"....Leyte","Ammophos (16-20-0)",440.00,465.00,465.00,470.00,470.00,470.00,470.00,470.00,475.00,510.00,508.00,520.00,477.75
"....Leyte","Ammosul (21-0-0)",305.00,320.00,316.00,310.00,306.00,322.50,330.00,330.00,330.00,330.00,360.00,410.00,330.79
"....Leyte","Complete (14-14-14)",475.00,480.00,476.00,517.50,492.00,495.00,495.00,492.00,490.00,475.00,529.00,545.00,496.79
"....Leyte","Urea (45-0-0)",455.00,482.50,548.00,580.00,580.00,585.00,562.50,554.00,542.50,590.00,608.00,635.00,560.21
"....Northern Samar","Ammophos (16-20-0)",537.50,545.00,545.00,545.00,552.00,558.75,555.00,555.00,555.00,505.00,505.00,505.00,538.60
"....Northern Samar","Ammosul (21-0-0)",350.00,..,..,..,..,..,..,..,..,355.00,..,..,352.50
"....Northern Samar","Complete (14-14-14)",533.75,545.00,545.00,545.00,552.00,558.75,555.00,555.00,555.00,515.00,510.00,510.00,539.96
"....Northern Samar","Urea (45-0-0)",522.50,530.00,530.00,530.00,542.00,550.00,550.00,530.00,550.00,595.00,595.00,595.00,551.63
"....Samar","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Samar","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Samar","Complete (14-14-14)",472.50,475.00,475.00,516.25,50.00,510.00,512.50,519.00,500.00,500.00,500.00,525.00,462.94
"....Samar","Urea (45-0-0)",472.50,475.00,475.00,577.50,600.00,620.00,617.50,611.00,575.00,575.00,575.00,625.00,566.54
"....Southern Leyte","Ammophos (16-20-0)",480.00,480.00,480.00,481.25,480.00,480.00,480.00,556.00,520.00,525.00,530.00,530.00,501.85
"....Southern Leyte","Ammosul (21-0-0)",325.75,327.50,330.00,336.25,335.00,335.00,350.00,350.00,350.00,350.00,350.00,365.00,342.04
"....Southern Leyte","Complete (14-14-14)",473.75,485.00,497.00,499.50,500.00,500.00,510.00,521.00,525.00,522.50,520.00,535.00,507.40
"....Southern Leyte","Urea (45-0-0)",462.50,497.50,530.00,595.00,600.00,600.00,600.00,572.00,580.00,585.00,590.00,600.00,567.67
"..REGION IX (ZAMBOANGA PENINSULA)","Ammophos (16-20-0)",427.50,437.08,449.67,471.67,476.67,480.83,474.17,473.33,481.67,482.92,500.93,517.50,472.83
"..REGION IX (ZAMBOANGA PENINSULA)","Ammosul (21-0-0)",297.92,298.33,297.33,302.92,311.33,310.83,306.25,293.00,311.25,329.17,384.00,425.14,322.29
"..REGION IX (ZAMBOANGA PENINSULA)","Complete (14-14-14)",440.67,453.75,465.33,485.00,490.33,497.08,495.00,487.50,497.08,499.58,517.00,536.67,488.75
"..REGION IX (ZAMBOANGA PENINSULA)","Urea (45-0-0)",449.17,494.58,550.67,588.33,593.67,561.25,543.33,539.33,552.50,567.92,613.67,638.75,557.76
"....Zamboanga del Norte","Ammophos (16-20-0)",418.75,438.75,448.00,460.00,471.00,475.00,470.00,466.00,485.00,486.25,506.00,532.50,471.44
"....Zamboanga del Norte","Ammosul (21-0-0)",285.00,285.00,280.00,288.75,313.00,307.50,300.00,272.00,315.00,350.00,389.00,443.75,319.08
"....Zamboanga del Norte","Complete (14-14-14)",437.00,458.75,468.00,480.00,491.00,495.00,490.00,479.00,500.00,501.25,525.00,555.00,490.00
"....Zamboanga del Norte","Urea (45-0-0)",445.00,488.75,541.00,555.00,574.00,530.00,507.50,525.00,551.25,583.75,618.00,661.25,548.38
"....Zamboanga del Sur","Ammophos (16-20-0)",426.25,432.50,445.00,475.00,477.00,477.50,462.50,465.00,475.00,475.00,486.80,500.00,466.46
"....Zamboanga del Sur","Ammosul (21-0-0)",288.75,290.00,292.00,300.00,300.00,300.00,293.75,283.00,298.75,310.00,380.00,406.67,311.91
"....Zamboanga del Sur","Complete (14-14-14)",437.50,452.50,462.00,485.00,487.00,491.25,490.00,479.50,491.25,495.00,501.00,520.00,482.67
"....Zamboanga del Sur","Urea (45-0-0)",440.00,485.00,564.00,600.00,600.00,558.75,537.50,520.00,541.25,545.00,602.00,615.00,550.71
"....Zamboanga Sibugay","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zamboanga Sibugay","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zamboanga Sibugay","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zamboanga Sibugay","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"….City of Zamboanga","Ammophos (16-20-0)",437.50,440.00,456.00,480.00,482.00,490.00,490.00,489.00,485.00,487.50,510.00,520.00,480.58
"….City of Zamboanga","Ammosul (21-0-0)",320.00,320.00,320.00,320.00,321.00,325.00,325.00,324.00,320.00,327.50,383.00,425.00,335.88
"….City of Zamboanga","Complete (14-14-14)",447.50,450.00,466.00,490.00,493.00,505.00,505.00,504.00,500.00,502.50,525.00,535.00,493.58
"….City of Zamboanga","Urea (45-0-0)",462.50,510.00,547.00,610.00,607.00,595.00,585.00,573.00,565.00,575.00,621.00,640.00,574.21
"..REGION X (NORTHERN MINDANAO)","Ammophos (16-20-0)",436.68,445.00,457.60,467.04,470.30,478.00,478.75,481.70,488.25,494.75,494.70,500.52,474.00
"..REGION X (NORTHERN MINDANAO)","Ammosul (21-0-0)",299.13,303.03,290.84,293.21,293.50,300.50,297.47,300.20,295.32,307.42,340.65,387.00,307.70
"..REGION X (NORTHERN MINDANAO)","Complete (14-14-14)",431.67,439.90,447.95,468.02,474.60,481.00,481.95,485.03,491.08,496.50,500.00,508.13,474.93
"..REGION X (NORTHERN MINDANAO)","Urea (45-0-0)",428.15,453.30,499.25,555.58,563.73,565.92,549.47,546.53,551.08,561.25,582.04,603.38,537.20
"....Bukidnon","Ammophos (16-20-0)",395.00,395.00,400.00,420.00,420.00,440.00,440.00,456.00,465.00,467.50,469.00,483.75,437.60
"....Bukidnon","Ammosul (21-0-0)",270.00,270.00,270.00,270.00,270.00,270.00,270.00,275.00,275.00,285.00,323.00,395.00,286.92
"....Bukidnon","Complete (14-14-14)",410.00,410.00,414.00,430.00,430.00,450.00,450.00,466.00,475.00,477.50,480.00,497.50,449.17
"....Bukidnon","Urea (45-0-0)",400.00,400.00,406.00,430.00,430.00,492.50,500.00,500.00,500.00,525.00,550.00,582.50,476.33
"....Camiguin","Ammophos (16-20-0)",544.38,545.00,578.00,542.71,540.50,552.50,555.00,562.50,562.50,557.50,542.50,542.50,552.13
"....Camiguin","Ammosul (21-0-0)",326.67,323.83,326.99,331.04,331.50,331.25,330.33,330.00,330.33,333.33,380.67,390.00,338.83
"....Camiguin","Complete (14-14-14)",478.33,485.00,485.33,508.33,519.00,518.75,525.00,525.16,531.66,533.75,540.00,543.33,516.14
"....Camiguin","Urea (45-0-0)",473.75,497.50,553.66,631.67,648.66,629.58,593.12,589.66,591.66,595.00,633.00,640.00,589.77
"....Lanao del Norte","Ammophos (16-20-0)",404.00,420.00,434.00,470.00,477.00,477.50,480.00,480.00,476.25,493.75,496.00,..,464.41
"....Lanao del Norte","Ammosul (21-0-0)",299.00,276.33,280.20,287.50,290.00,291.25,287.00,290.00,285.00,297.50,300.00,..,289.43
"....Lanao del Norte","Complete (14-14-14)",415.00,437.00,442.40,474.25,482.00,481.25,481.00,475.00,480.00,495.00,500.00,..,469.35
"....Lanao del Norte","Urea (45-0-0)",407.00,465.67,478.60,570.00,603.00,602.50,560.50,595.00,600.00,592.50,590.00,..,551.34
"....Misamis Occidental","Ammophos (16-20-0)",430.00,440.00,450.00,452.50,464.00,470.00,470.00,470.00,476.25,495.00,495.00,495.00,467.31
"....Misamis Occidental","Ammosul (21-0-0)",310.00,355.00,314.00,302.50,308.00,320.00,320.00,316.00,305.00,310.00,349.60,363.00,322.76
"....Misamis Occidental","Complete (14-14-14)",445.00,447.50,458.00,465.00,486.00,495.00,495.00,495.00,496.25,500.00,500.00,500.00,481.90
"....Misamis Occidental","Urea (45-0-0)",440.00,440.00,516.00,573.75,585.00,585.00,585.00,552.00,542.50,550.00,587.20,601.00,546.45
"....Misamis Oriental","Ammophos (16-20-0)",410.00,425.00,426.00,450.00,450.00,450.00,448.75,440.00,461.25,460.00,471.00,480.83,447.74
"....Misamis Oriental","Ammosul (21-0-0)",290.00,290.00,263.00,275.00,268.00,290.00,280.00,290.00,281.25,311.25,350.00,400.00,299.04
"....Misamis Oriental","Complete (14-14-14)",410.00,420.00,440.00,462.50,456.00,460.00,458.75,464.00,472.50,476.25,480.00,491.67,457.64
"....Misamis Oriental","Urea (45-0-0)",420.00,463.33,542.00,572.50,552.00,520.00,508.75,496.00,521.25,543.75,550.00,590.00,523.30
"..REGION XI (DAVAO REGION)","Ammophos (16-20-0)",413.00,414.60,416.00,421.50,434.80,441.50,444.50,444.48,452.00,468.15,488.12,509.25,445.66
"..REGION XI (DAVAO REGION)","Ammosul (21-0-0)",280.75,282.25,282.60,281.75,283.56,292.25,289.50,285.60,289.15,305.50,340.16,401.94,301.25
"..REGION XI (DAVAO REGION)","Complete (14-14-14)",423.00,425.00,429.60,435.50,365.36,453.25,458.00,461.20,465.75,484.15,500.00,523.00,451.98
"..REGION XI (DAVAO REGION)","Urea (45-0-0)",432.00,459.25,522.20,606.75,577.90,534.00,509.50,505.00,513.10,550.25,559.20,592.02,530.10
"....Compostela Valley","Ammophos (16-20-0)",411.25,413.75,417.00,420.00,422.00,423.75,432.50,444.00,450.00,460.00,478.00,512.50,440.40
"....Compostela Valley","Ammosul (21-0-0)",292.50,290.00,290.00,280.00,280.00,280.00,290.00,290.00,290.00,305.00,312.00,405.00,300.38
"....Compostela Valley","Complete (14-14-14)",421.25,425.00,436.00,432.50,438.00,437.50,450.00,458.00,467.50,477.50,491.00,526.25,455.04
"....Compostela Valley","Urea (45-0-0)",421.25,458.75,552.00,600.00,600.00,537.50,520.00,508.00,517.50,550.00,550.00,592.50,533.96
"....Davao del Norte","Ammophos (16-20-0)",418.75,417.50,413.00,408.75,430.00,440.00,455.00,442.00,445.00,450.00,462.00,485.00,438.92
"....Davao del Norte","Ammosul (21-0-0)",270.00,275.00,272.00,270.00,279.00,288.75,285.00,280.00,280.00,293.75,304.00,371.25,289.06
"....Davao del Norte","Complete (14-14-14)",425.00,430.00,424.00,420.00,442.00,452.50,452.50,452.00,442.50,461.25,472.00,500.00,447.81
"....Davao del Norte","Urea (45-0-0)",425.00,455.00,520.00,600.00,576.00,550.00,495.00,490.00,492.50,535.00,520.00,562.50,518.42
"....Davao del Sur","Ammophos (16-20-0)",415.00,416.75,411.00,425.00,431.00,436.25,440.00,434.00,457.50,476.25,502.00,525.00,447.48
"....Davao del Sur","Ammosul (21-0-0)",278.75,275.00,273.00,276.25,280.00,287.50,276.25,271.00,291.25,303.75,367.00,406.67,298.87
"....Davao del Sur","Complete (14-14-14)",428.75,425.00,420.00,435.00,444.00,451.25,457.50,453.00,472.50,491.25,518.00,532.50,460.73
"....Davao del Sur","Urea (45-0-0)",445.00,477.50,564.00,605.00,547.00,502.50,497.50,498.00,530.00,560.00,576.00,598.33,533.40
"....Davao Occidental","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Occidental","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Occidental","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Occidental","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao Oriental","Ammophos (16-20-0)",395.00,395.00,407.00,421.25,440.00,440.00,442.50,447.00,450.00,472.50,491.00,505.00,442.19
"....Davao Oriental","Ammosul (21-0-0)",275.00,275.00,275.00,282.50,292.80,300.00,296.25,295.00,285.00,302.50,355.00,400.51,302.88
"....Davao Oriental","Complete (14-14-14)",410.00,410.00,422.00,447.50,455.80,452.50,463.75,468.00,476.25,490.00,502.00,525.00,460.23
"....Davao Oriental","Urea (45-0-0)",416.25,415.00,415.00,605.00,583.50,552.50,520.00,514.00,510.00,533.75,567.00,600.51,519.38
"....City of Davao","Ammophos (16-20-0)",425.00,430.00,432.00,432.50,451.00,467.50,452.50,455.40,457.50,482.00,507.60,518.75,459.31
"....City of Davao","Ammosul (21-0-0)",287.50,296.25,303.00,300.00,286.00,305.00,300.00,292.00,299.50,322.50,362.80,426.25,315.07
"....City of Davao","Complete (14-14-14)",430.00,435.00,446.00,442.50,47.00,472.50,466.25,475.00,470.00,500.75,517.00,531.25,436.10
"....City of Davao","Urea (45-0-0)",452.50,490.00,560.00,623.75,583.00,527.50,515.00,515.00,515.50,572.50,583.00,606.25,545.33
"..REGION XII (SOCCSKSARGEN)","Ammophos (16-20-0)",414.06,416.88,418.00,421.88,430.00,441.56,445.00,452.75,457.50,466.25,483.00,500.31,445.60
"..REGION XII (SOCCSKSARGEN)","Ammosul (21-0-0)",283.44,283.75,284.75,284.06,287.50,298.75,296.88,292.75,291.25,303.44,332.00,376.31,301.24
"..REGION XII (SOCCSKSARGEN)","Complete (14-14-14)",423.13,426.88,430.20,439.50,457.75,466.88,465.31,467.00,469.69,480.94,497.50,514.90,461.64
"..REGION XII (SOCCSKSARGEN)","Urea (45-0-0)",437.29,454.06,539.75,593.75,573.70,525.63,511.88,513.25,520.00,550.00,570.95,586.92,531.43
"....Cotabato","Ammophos (16-20-0)",408.75,417.50,413.00,420.00,429.00,438.75,433.75,446.00,445.00,458.75,490.00,506.25,442.23
"....Cotabato","Ammosul (21-0-0)",273.75,275.00,275.00,277.50,277.00,300.00,295.00,280.00,280.00,292.50,350.00,413.75,299.13
"....Cotabato","Complete (14-14-14)",420.00,430.00,425.00,430.00,446.00,461.25,455.00,460.00,461.25,478.75,502.00,523.75,457.75
"....Cotabato","Urea (45-0-0)",435.00,468.75,582.00,610.00,566.00,527.50,505.00,500.00,511.25,550.00,570.00,595.00,535.04
"....Sarangani","Ammophos (16-20-0)",422.50,425.00,428.00,430.00,450.00,450.00,456.25,473.00,465.00,468.75,480.00,500.00,454.04
"....Sarangani","Ammosul (21-0-0)",300.00,300.00,300.00,300.00,308.00,310.00,312.50,320.00,310.00,316.25,335.00,339.00,312.56
"....Sarangani","Complete (14-14-14)",442.50,445.00,446.80,448.00,491.00,495.00,490.00,493.00,480.00,482.50,496.00,508.33,476.51
"....Sarangani","Urea (45-0-0)",442.50,450.00,507.00,552.50,593.80,560.00,552.50,551.00,532.50,543.75,571.80,577.67,536.25
"....Sultan Kudarat","Ammophos (16-20-0)",410.00,410.00,416.00,422.50,420.00,430.00,440.00,442.00,450.00,460.00,470.00,480.00,437.54
"....Sultan Kudarat","Ammosul (21-0-0)",280.00,280.00,284.00,281.25,280.00,285.00,290.00,291.00,295.00,295.00,295.00,302.50,288.23
"....Sultan Kudarat","Complete (14-14-14)",420.00,420.00,429.00,445.00,450.00,451.25,456.25,455.00,470.00,485.00,500.00,510.00,457.63
"....Sultan Kudarat","Urea (45-0-0)",435.00,435.00,509.00,612.50,573.00,505.00,490.00,498.00,512.50,547.50,570.00,585.00,522.71
"....South Cotabato","Ammophos (16-20-0)",415.00,415.00,415.00,415.00,421.00,447.50,450.00,450.00,470.00,477.50,492.00,515.00,448.58
"....South Cotabato","Ammosul (21-0-0)",280.00,280.00,280.00,277.50,285.00,300.00,290.00,280.00,280.00,310.00,348.00,450.00,305.04
"....South Cotabato","Complete (14-14-14)",410.00,412.50,420.00,435.00,444.00,460.00,460.00,460.00,467.50,477.50,492.00,517.50,454.67
"....South Cotabato","Urea (45-0-0)",436.67,462.50,561.00,600.00,562.00,510.00,500.00,504.00,523.75,558.75,572.00,590.00,531.72
"..REGION XIII (CARAGA)","Ammophos (16-20-0)",416.88,429.69,415.50,431.67,436.33,431.67,463.00,459.33,458.92,471.95,488.06,496.39,446.23
"..REGION XIII (CARAGA)","Ammosul (21-0-0)",280.94,269.06,269.75,275.00,283.05,288.50,314.44,311.58,317.88,324.61,338.86,388.82,305.21
"..REGION XIII (CARAGA)","Complete (14-14-14)",436.25,445.94,446.25,451.88,464.15,474.25,481.65,483.13,486.75,496.44,508.00,514.15,474.07
"..REGION XIII (CARAGA)","Urea (45-0-0)",430.31,440.42,470.00,511.88,547.50,533.13,578.94,562.50,561.02,559.69,575.87,596.15,530.62
"....Agusan del Norte","Ammophos (16-20-0)",427.50,450.00,408.00,400.00,392.00,400.00,474.00,465.00,481.77,489.06,491.25,502.50,448.42
"....Agusan del Norte","Ammosul (21-0-0)",258.75,210.00,210.00,225.00,212.00,202.50,306.25,299.00,315.00,324.42,345.95,378.63,273.96
"....Agusan del Norte","Complete (14-14-14)",437.50,455.00,450.00,450.00,434.00,450.00,479.59,477.50,490.00,491.25,503.80,512.00,469.22
"....Agusan del Norte","Urea (45-0-0)",421.25,406.67,400.00,400.00,390.00,392.50,565.75,558.00,564.06,573.75,595.41,610.00,489.78
"....Agusan del Sur","Ammophos (16-20-0)",410.00,416.25,416.00,430.00,435.00,445.00,445.00,445.00,445.00,455.00,483.00,490.00,442.94
"....Agusan del Sur","Ammosul (21-0-0)",280.00,281.25,284.00,295.00,280.00,295.00,295.00,291.00,290.00,300.00,332.00,390.00,301.10
"....Agusan del Sur","Complete (14-14-14)",410.00,426.25,430.00,440.00,450.00,450.00,450.00,458.00,460.00,480.00,492.00,520.00,455.52
"....Agusan del Sur","Urea (45-0-0)",428.75,450.00,474.00,600.00,610.00,560.00,580.00,532.00,520.00,540.00,562.00,590.00,537.23
"....Dinagat Islands","Ammophos (16-20-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Dinagat Islands","Ammosul (21-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Dinagat Islands","Complete (14-14-14)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Dinagat Islands","Urea (45-0-0)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Surigao del Norte","Ammophos (16-20-0)",430.00,452.50,438.00,465.00,482.00,450.00,470.00,468.00,450.00,473.75,506.00,496.67,465.16
"....Surigao del Norte","Ammosul (21-0-0)",320.00,320.00,320.00,315.00,310.00,310.00,310.00,310.00,320.00,327.50,331.00,406.67,325.01
"....Surigao del Norte","Complete (14-14-14)",447.50,450.00,450.00,462.50,468.00,480.00,480.00,480.00,480.00,497.50,500.00,513.33,475.74
"....Surigao del Norte","Urea (45-0-0)",451.25,470.00,556.00,597.50,594.00,590.00,580.00,570.00,570.00,600.00,591.08,603.33,564.43
"....Surigao del Sur","Ammophos (16-20-0)",400.00,400.00,400.00,..,..,..,..,..,..,470.00,472.00,..,428.40
"....Surigao del Sur","Ammosul (21-0-0)",265.00,265.00,265.00,265.00,330.20,346.50,346.50,346.30,346.50,346.50,346.50,380.00,320.75
"....Surigao del Sur","Complete (14-14-14)",450.00,452.50,455.00,455.00,504.60,517.00,517.00,517.00,517.00,517.00,536.20,511.25,495.80
"....Surigao del Sur","Urea (45-0-0)",420.00,435.00,450.00,450.00,596.00,590.00,590.00,590.00,590.00,525.00,555.00,581.25,531.02
"..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","Ammophos (16-20-0)",411.92,427.50,432.57,435.63,440.05,440.00,449.39,455.55,455.00,450.32,458.50,475.00,444.28
"..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","Ammosul (21-0-0)",307.50,293.39,303.71,305.83,307.87,309.13,305.58,309.67,309.29,309.50,312.20,339.83,309.46
"..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)","Complete (14-14-14)",421.50,433.78,436.13,455.83,454.83,451.67,454.29,444.87,456.46,437.29,442.50,452.08,445.10
