# Volume of Rice and Corn Quarterly, in metric tons, read this using read_csv_to_df

Commodity,Geolocation,1987 Q1,1987 Q2,1987 Q3,1987 Q4,1988 Q1,1988 Q2,1988 Q3,1988 Q4,1989 Q1,1989 Q2,1989 Q3,1989 Q4,1990 Q1,1990 Q2,1990 Q3,1990 Q4,1991 Q1,1991 Q2,1991 Q3,1991 Q4,1992 Q1,1992 Q2,1992 Q3,1992 Q4,1993 Q1,1993 Q2,1993 Q3,1993 Q4,1994 Q1,1994 Q2,1994 Q3,1994 Q4,1995 Q1,1995 Q2,1995 Q3,1995 Q4,1996 Q1,1996 Q2,1996 Q3,1996 Q4,1997 Q1,1997 Q2,1997 Q3,1997 Q4,1998 Q1,1998 Q2,1998 Q3,1998 Q4,1999 Q1,1999 Q2,1999 Q3,1999 Q4,2000 Q1,2000 Q2,2000 Q3,2000 Q4,2001 Q1,2001 Q2,2001 Q3,2001 Q4,2002 Q1,2002 Q2,2002 Q3,2002 Q4,2003 Q1,2003 Q2,2003 Q3,2003 Q4,2004 Q1,2004 Q2,2004 Q3,2004 Q4,2005 Q1,2005 Q2,2005 Q3,2005 Q4,2006 Q1,2006 Q2,2006 Q3,2006 Q4,2007 Q1,2007 Q2,2007 Q3,2007 Q4,2008 Q1,2008 Q2,2008 Q3,2008 Q4,2009 Q1,2009 Q2,2009 Q3,2009 Q4,2010 Q1,2010 Q2,2010 Q3,2010 Q4,2011 Q1,2011 Q2,2011 Q3,2011 Q4,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4
Corn,....Batanes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.93,11.10,13.94,21.21,195.27,0.82,0.00,85.46,141.75,0.98,168.80,45.73,80.78,9.24,83.35,52.05,97.54,23.43,4.75,46.50,81.50,28.49,89.85,66.50,77.15,30.84,61.37,55.86,70.44,28.75,53.57,69.90,62.69,34.72,81.90,86.80,154.54,8.90,28.23,87.56,175.31,19.49,120.13,120.75,170.40,72.63,80.40
Corn,....Cagayan,12014.00,2021.00,26750.00,4130.00,15283.00,3272.00,25771.00,1161.00,21358.00,4622.00,22712.00,940.00,12786.00,5015.00,35850.00,212.00,19233.00,7503.00,5297.00,96.00,34923.00,4164.00,31534.00,553.00,24545.00,6269.00,19862.00,252.00,18963.00,27442.00,64836.00,1510.00,33076.00,17373.00,50022.00,6674.00,20357.00,35498.00,34712.00,5838.00,37199.00,49111.00,52527.00,4666.00,51413.00,11211.00,55986.00,1417.00,23147.00,56291.00,69839.00,9808.00,18903.00,48533.00,54948.00,11187.00,29511.00,41005.00,32717.00,11153.00,50772.00,34411.00,62689.00,2618.00,76732.00,23732.00,20459.00,6382.00,82244.00,46453.00,51826.00,8598.00,32544.00,43825.00,71584.00,4194.00,31058.00,46705.00,74185.00,52211.00,48735.00,93565.00,79459.00,37459.00,74181.00,111234.00,106526.00,6043.00,83052.00,107490.00,132735.00,12327.00,51200.00,25004.00,173293.00,11743.00,118786.00,105492.00,125493.00,22029.00,65563.00,181422.00,165928.00,19420.00,162447.00,66692.00,115829.00,16203.00,140584.00,78238.00,121281.00,91132.00,167836.00,89654.00,118086.00,80768.00,123905.00,108092.00,132072.00,41501.00,132974.00,127353.00,168050.00,71398.00,151672.00,108615.00,78223.00,30436.00,159502.00,93786.00,192346.00,46993.00,140353.90,129126.00,160070.00,71008.00,168118.00,150802.00,120365.00,154362.00,184862.19,171785.00,175298.96,77993.89,188703.50,171721.50,177921.00,87585.00
Corn,....Isabela,120428.00,8247.00,175190.00,21019.00,153860.00,8651.00,187661.00,10500.00,168118.00,12442.00,182471.00,9865.00,145432.00,21527.00,277107.00,14802.00,260911.00,28558.00,74533.00,35503.00,283481.00,14207.00,190355.00,48926.00,179185.00,17952.00,104642.00,43083.00,78370.00,61074.00,169006.00,8142.00,170858.00,10177.00,223367.00,6864.00,65009.00,80243.00,156204.00,15397.00,123280.00,97367.00,202055.00,10235.00,149087.00,1854.00,203035.00,8636.00,305428.00,110471.00,309262.00,10951.00,171903.00,179908.00,284383.00,39522.00,219499.00,154616.00,249276.00,24588.00,226690.00,137270.00,152820.00,37396.00,334716.00,77108.00,18132.00,150172.00,387776.00,65344.00,305258.00,91668.00,130860.00,87106.00,273360.00,22361.00,208264.00,211549.00,304312.00,142906.00,356056.00,150504.00,272201.00,127717.00,292469.00,253724.00,397090.00,66137.00,341565.00,172786.00,433108.00,104549.00,253807.00,35640.00,433011.00,141441.00,342667.00,200824.00,452731.00,53732.00,352235.00,231656.00,523832.00,101801.00,486606.00,84215.00,564917.00,41462.00,444927.00,140626.00,408949.00,180820.00,478653.00,104414.00,426190.00,109685.00,373181.00,172799.00,395622.00,102141.00,353588.00,203570.00,476306.00,63850.00,391100.50,173728.00,214397.00,236417.00,385926.00,160820.00,472591.00,116142.00,285936.00,258023.00,476162.02,95392.90,320866.20,238126.72,190373.14,331287.00,321220.74,242648.00,254337.00,276634.00,365701.69,199355.98,315131.89,209250.80
Corn,....Nueva Vizcaya,4551.00,419.00,5565.00,1002.00,5749.00,71.00,6519.00,345.00,5710.00,257.00,3544.00,345.00,6505.00,130.00,6560.00,345.00,8595.00,185.00,386.00,387.00,9534.00,0.00,6261.00,0.00,8953.00,0.00,1457.00,0.00,7467.00,0.00,22221.00,0.00,14429.00,0.00,26387.00,0.00,16283.00,250.00,10511.00,0.00,15979.00,258.00,25833.00,0.00,5189.00,0.00,29585.00,0.00,22023.00,0.00,27374.00,0.00,26463.00,0.00,30414.00,0.00,22121.00,251.00,28647.00,42.00,27503.00,208.00,24851.00,122.00,26768.00,338.00,14637.00,132.00,27015.00,555.00,29047.00,110.00,1478.00,208.00,32061.00,121.00,28050.00,214.00,29782.00,205.00,26711.00,187.00,20462.00,1342.00,21809.00,7404.00,25474.00,3082.00,25618.00,4391.00,30111.00,3234.00,10120.00,296.00,8310.00,24663.00,22194.00,5797.00,28089.00,2886.00,24431.00,7965.00,29856.00,4453.00,27079.00,3982.00,26159.00,2268.00,29178.00,6232.00,33750.00,4182.00,32081.00,5133.00,29465.00,7501.00,27358.00,5531.00,25332.00,9054.00,25951.00,14967.00,21538.00,15035.00,27447.00,15151.00,12702.00,20129.00,24226.00,12118.00,31910.00,5559.00,24909.00,12083.00,34386.60,3052.00,25458.50,12890.00,20713.00,16676.00,33181.15,8950.30,27980.00,9921.80,30425.23,12606.70,19728.50,13220.00
Corn,....Quirino,139.00,26.00,13195.00,3821.00,151.00,68.00,14244.00,4861.00,4.00,942.00,15362.00,0.00,58.00,1550.00,22171.00,790.00,531.00,6749.00,0.00,17328.00,4636.00,1890.00,17105.00,519.00,5180.00,7557.00,22884.00,1500.00,2982.00,18462.00,24127.00,1776.00,14833.00,2995.00,26261.00,1554.00,642.00,14190.00,8057.00,3037.00,2440.00,18542.00,20229.00,10100.00,13474.00,828.00,34680.00,4813.00,25845.00,14080.00,37424.00,7920.00,9885.00,25573.00,39102.00,11180.00,10433.00,33859.00,33825.00,15634.00,7606.00,23123.00,26728.00,17604.00,31384.00,9228.00,18509.00,15624.00,30862.00,19737.00,32048.00,19853.00,19882.00,8260.00,21977.00,19685.00,16318.00,28605.00,30780.00,14238.00,15476.00,26833.00,8764.00,15838.00,23490.00,29845.00,32840.00,25531.00,15716.00,56672.00,41368.00,33476.00,11050.00,10300.00,6332.00,67404.00,28058.00,55513.00,14965.00,22431.00,32418.00,43577.00,31804.00,59024.00,71104.00,17591.00,23370.00,3750.00,45414.00,38365.00,8377.00,84263.00,50279.00,38318.00,30353.00,32559.00,55405.00,28786.00,29568.00,48288.00,47309.00,32000.00,36983.00,46362.00,51428.00,36675.00,4068.00,72901.00,30130.00,43871.00,51310.72,39479.00,34020.00,50131.00,54439.00,32514.00,51050.00,34995.67,13081.00,41727.00,40036.00,46288.90,21141.00,67427.00,39637.00,50168.20,34786.00,46622.00
Corn,..REGION III (CENTRAL LUZON),3279.00,3431.00,720.00,1992.00,5852.00,2487.00,3404.00,123.00,5537.00,5475.00,1910.00,168.00,4534.00,10246.00,2412.00,144.00,9874.00,6950.00,2385.00,193.00,6126.00,8478.00,2239.00,275.00,6475.00,11868.00,3068.00,410.00,5313.00,15831.00,4113.00,1593.00,16051.00,16866.00,4138.00,56.00,24591.00,24523.00,3442.00,249.00,25879.00,38376.00,6426.00,293.00,41562.00,70371.00,5756.00,50.00,28764.00,44096.00,4519.00,80.00,26897.00,45592.00,4661.00,148.00,47916.00,60785.00,5024.00,340.00,65769.00,49922.00,5340.00,1515.00,87058.00,48525.00,6369.00,1667.00,83489.00,54423.00,7696.00,1622.00,90746.00,72067.00,12874.00,6646.00,85810.00,77768.00,12651.00,6534.00,78066.00,95227.00,17816.00,7481.00,88060.00,102740.00,19612.00,15503.00,91494.00,97708.00,16933.00,11110.00,86598.00,87795.00,16103.00,7394.00,71266.00,100955.00,12211.00,4062.00,79722.00,106711.00,15755.00,8386.00,99925.00,103278.00,16527.00,8035.00,105538.00,109795.00,17837.00,7700.00,131273.00,112712.00,23716.00,3618.00,111607.00,120806.28,21470.00,5663.00,112240.00,119195.00,22270.00,5041.00,124654.00,122317.00,20122.00,4851.50,129847.85,117856.82,30399.42,6610.45,141503.04,106744.72,18421.80,7605.26,149876.45,125148.97,26181.96,8646.64,145917.97,120674.91,30959.05,8469.03,139330.75,121520.55,16429.28,8088.90
Corn,....Aurora,0.00,105.00,10.00,0.00,0.00,105.00,9.00,0.00,160.00,0.00,42.00,0.00,0.00,0.00,32.00,0.00,70.00,0.00,0.00,0.00,80.00,0.00,75.00,0.00,70.00,0.00,96.00,0.00,80.00,0.00,98.00,0.00,80.00,0.00,98.00,0.00,93.00,0.00,123.00,0.00,122.00,0.00,112.00,0.00,114.00,0.00,124.00,0.00,114.00,0.00,171.00,0.00,150.00,0.00,315.00,0.00,266.00,0.00,270.00,0.00,281.00,0.00,286.00,0.00,318.00,24.00,318.00,0.00,334.00,35.00,1009.00,0.00,1893.00,4926.00,4375.00,2290.00,2867.00,4808.00,4091.00,2400.00,2968.00,5367.00,5681.00,3457.00,3717.00,4516.00,4651.00,11497.00,6863.00,6747.00,4485.00,7850.00,5201.00,5627.00,3179.00,4388.00,3500.00,5530.00,1532.00,2824.00,4401.00,6387.00,3788.00,6570.00,6323.00,6892.00,2652.00,5660.00,7309.00,7616.00,2718.00,4940.00,7986.00,8784.00,5579.00,1347.00,7910.00,8912.00,6611.00,2970.00,6952.00,9066.00,3992.00,2547.00,6140.00,7221.00,2491.00,1281.00,5384.00,5958.61,3016.68,1506.00,2900.00,4293.00,3376.00,920.60,2908.00,5608.54,4242.00,2001.32,4878.40,6376.00,4491.00,1154.50,5523.00,3533.00,2712.62,1027.00
Corn,....Bataan,0.00,100.00,60.00,0.00,0.00,100.00,60.00,0.00,0.00,125.00,67.00,0.00,0.00,105.00,0.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.00,160.00,0.00,0.00,171.00,195.00,0.00,0.00,360.00,195.00,0.00,0.00,562.00,675.00,0.00,0.00,900.00,468.00,69.00,0.00,796.00,332.00,99.00,0.00,590.00,420.00,18.00,0.00,384.00,420.00,12.00,0.00,530.00,375.00,56.00,0.00,622.00,392.00,56.00,0.00,590.00,391.00,115.00,106.00,747.00,791.00,1032.00,1742.00,1032.00,791.00,931.00,1740.00,928.00,862.00,2319.00,1500.00,858.00,728.00,2100.00,1601.00,1028.00,2669.00,1822.00,1583.00,4153.00,1423.00,2223.00,1562.00,4234.00,1913.00,2267.00,400.00,3212.00,2460.00,675.00,883.00,4548.00,3886.00,1610.00,709.00,4086.00,1441.00,1113.00,751.00,4234.00,2816.00,1488.00,1017.00,4082.00,2568.00,999.00,731.00,3481.00,2089.00,920.00,934.00,3582.00,1747.00,778.00,884.00,3688.00,1798.07,731.00,714.00,2944.00,2715.00,614.00,610.66,3171.09,2292.84,479.00,694.82,3627.00,2107.00,386.92,527.00,3163.51,1239.47,165.15,457.40
Corn,....Bulacan,550.00,15.00,50.00,50.00,767.00,402.00,55.00,41.00,878.00,420.00,0.00,35.00,998.00,617.00,0.00,0.00,555.00,291.00,0.00,0.00,1210.00,569.00,0.00,0.00,480.00,200.00,0.00,0.00,416.00,385.00,9.00,0.00,635.00,790.00,24.00,13.00,384.00,577.00,26.00,13.00,595.00,842.00,31.00,15.00,579.00,110.00,16.00,13.00,495.00,624.00,42.00,10.00,435.00,222.00,45.00,20.00,392.00,390.00,9.00,10.00,573.00,422.00,10.00,11.00,706.00,946.00,15.00,43.00,1030.00,299.00,167.00,119.00,1050.00,600.00,221.00,163.00,725.00,973.00,85.00,165.00,540.00,730.00,18.00,127.00,714.00,820.00,16.00,85.00,940.00,880.00,16.00,59.00,1174.00,1245.00,16.00,97.00,1197.00,973.00,14.00,83.00,1423.00,1058.00,15.00,84.00,1766.00,1400.00,18.00,86.00,1705.00,1803.00,42.00,116.00,2441.00,2103.00,30.00,110.00,1974.00,1879.00,28.00,94.00,2142.00,1839.00,37.00,78.00,3246.00,2475.00,126.00,112.00,2496.00,2353.00,64.00,95.00,2356.00,388.20,196.00,93.00,1382.50,225.25,126.00,104.00,2811.00,812.00,140.31,74.34,1559.22,437.18,125.50,330.00
Corn,....Nueva Ecija,1080.00,1100.00,320.00,1847.00,2447.00,390.00,2452.00,0.00,2264.00,470.00,1320.00,21.00,1172.00,1508.00,1316.00,48.00,1043.00,444.00,898.00,37.00,1122.00,688.00,917.00,43.00,940.00,659.00,673.00,402.00,311.00,380.00,661.00,511.00,296.00,584.00,1470.00,28.00,163.00,590.00,717.00,215.00,368.00,106.00,1719.00,256.00,716.00,766.00,1477.00,21.00,425.00,823.00,1464.00,62.00,460.00,768.00,1250.00,119.00,628.00,721.00,1545.00,322.00,962.00,1641.00,2104.00,320.00,3539.00,2557.00,3278.00,430.00,4445.00,3481.00,3897.00,265.00,7713.00,4638.00,4044.00,840.00,7495.00,4410.00,4035.00,983.00,8187.00,4814.00,4459.00,1171.00,8889.00,6533.00,4873.00,1206.00,8705.00,6027.00,4005.00,886.00,4210.00,5183.00,4842.00,868.00,4432.00,5862.00,4422.00,419.00,5305.00,7401.00,6011.00,635.00,7653.00,10026.00,6023.00,733.00,8318.00,10146.00,6399.00,941.00,9763.00,14049.00,8878.00,381.00,10059.00,14596.00,6240.00,1035.00,10185.00,15669.00,11738.00,867.00,11042.00,15310.00,11093.00,1518.50,15980.85,14002.14,17867.04,3509.95,13339.70,17173.50,6503.20,5441.00,18201.26,36722.50,14676.00,4988.50,17863.20,23032.00,20919.00,5451.75,14944.20,20678.58,8847.40,4777.50
Corn,....Pampanga,1599.00,76.00,65.00,0.00,1990.00,83.00,470.00,0.00,1683.00,794.00,133.00,0.00,1904.00,1401.00,890.00,0.00,2280.00,1333.00,1128.00,0.00,1775.00,1531.00,1035.00,14.00,2758.00,2221.00,2030.00,0.00,2510.00,2362.00,1980.00,0.00,4581.00,4470.00,1929.00,0.00,5328.00,8851.00,2356.00,0.00,5549.00,14195.00,4397.00,11.00,12640.00,13851.00,3920.00,7.00,9855.00,9822.00,2530.00,0.00,7160.00,10813.00,2866.00,0.00,9285.00,9098.00,3013.00,0.00,13775.00,12300.00,2625.00,816.00,18750.00,18458.00,2442.00,824.00,19178.00,18901.00,2342.00,794.00,19120.00,18989.00,2673.00,1245.00,20628.00,21525.00,3110.00,1020.00,17673.00,25289.00,3680.00,1026.00,24665.00,24791.00,2766.00,915.00,22764.00,24746.00,2386.00,658.00,22721.00,23967.00,2358.00,401.00,22227.00,23886.00,1090.00,275.00,23790.00,23648.00,1442.00,141.00,29037.00,23388.00,1472.00,434.00,30080.00,26169.00,1438.00,470.00,32241.00,26301.00,1587.00,358.00,31145.00,29217.00,1657.00,341.00,28704.00,30170.00,1624.00,307.00,32310.00,30388.00,1562.00,358.00,32613.00,35618.00,2834.70,152.00,51206.08,12397.02,2674.00,171.00,54231.00,14237.84,1560.96,348.00,46813.37,21162.91,1399.82,507.26,43071.00,25877.72,1015.41,596.00
Corn,....Tarlac,35.00,2035.00,215.00,65.00,648.00,1394.00,358.00,78.00,552.00,3657.00,348.00,112.00,460.00,6611.00,174.00,96.00,5926.00,4780.00,359.00,150.00,1879.00,5652.00,202.00,210.00,2189.00,8744.00,256.00,0.00,1721.00,12530.00,1350.00,1069.00,10280.00,10817.00,602.00,0.00,18253.00,14286.00,203.00,0.00,18669.00,22531.00,150.00,0.00,26600.00,55118.00,131.00,0.00,17062.00,32465.00,206.00,0.00,18078.00,33340.00,158.00,0.00,36938.00,50130.00,165.00,0.00,49626.00,35164.00,252.00,360.00,63070.00,26103.00,250.00,360.00,57650.00,30930.00,153.00,323.00,59743.00,42042.00,498.00,285.00,52545.00,45020.00,374.00,105.00,46818.00,57886.00,1625.00,119.00,48236.00,64905.00,5181.00,150.00,50256.00,56206.00,4186.00,36.00,48880.00,50298.00,3448.00,40.00,35439.00,62555.00,2865.00,29.00,41331.00,65475.00,3795.00,32.00,50157.00,56867.00,4718.00,365.00,53624.00,62096.00,6077.00,429.00,73979.00,58220.00,6066.00,351.00,55527.00,63099.00,5802.00,372.00,60332.00,59987.00,3851.00,198.00,67675.00,62926.00,3975.00,369.00,69041.00,56322.00,5771.00,373.00,68561.00,67965.00,4807.00,277.00,69630.00,65322.00,4053.00,400.00,69175.00,65877.00,3601.00,608.00,70043.32,68348.50,3528.00,863.00
Corn,....Zambales,15.00,0.00,0.00,30.00,0.00,13.00,0.00,4.00,0.00,9.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,6.00,60.00,38.00,10.00,8.00,38.00,44.00,13.00,8.00,13.00,14.00,15.00,13.00,8.00,10.00,15.00,15.00,10.00,24.00,17.00,21.00,14.00,27.00,17.00,11.00,13.00,58.00,19.00,9.00,17.00,30.00,7.00,8.00,24.00,29.00,9.00,9.00,23.00,26.00,10.00,8.00,22.00,20.00,7.00,8.00,53.00,45.00,10.00,10.00,262.00,386.00,13.00,15.00,480.00,81.00,31.00,81.00,518.00,241.00,25.00,121.00,952.00,279.00,34.00,81.00,981.00,447.00,25.00,49.00,938.00,433.00,33.00,38.00,259.00,52.00,37.00,38.00,237.00,236.00,21.00,32.00,260.00,282.00,29.00,41.00,441.00,819.00,34.00,48.00,416.00,524.00,50.00,53.00,629.00,439.00,88.00,54.00,910.00,535.28,133.00,120.00,444.00,375.00,108.00,110.00,659.00,2250.00,97.00,329.00,645.00,1805.00,115.00,260.50,196.26,1813.00,251.60,92.00,352.60,740.00,1045.00,110.00,750.00,1308.00,21.00,146.18,1026.50,1406.10,35.20,38.00
Corn,..REGION IV-A (CALABARZON),115947.00,5603.00,71515.00,16244.00,110104.00,14587.00,73300.00,1296.00,106291.00,9037.00,66495.00,694.00,93507.00,10553.00,70414.00,1741.00,99227.00,10852.00,35652.00,2192.00,100356.00,4229.00,28427.00,2528.00,15611.00,2069.00,23255.00,4806.00,12505.00,7626.00,22786.00,5475.00,11946.00,5299.00,25105.00,4018.00,6675.00,9630.00,19426.00,11484.00,6633.00,9316.00,14413.00,14090.00,4673.00,7598.00,11837.00,14952.00,6143.00,7806.00,13188.00,13684.00,5171.00,8847.00,13186.00,14104.00,5317.00,9324.00,15117.00,12539.00,5879.00,9836.00,14546.00,11048.00,6367.00,8160.00,16236.00,12009.00,6048.00,7619.00,23141.00,16226.00,9554.00,10674.00,29673.00,14201.00,12829.00,8036.00,29044.00,3503.00,6467.00,10912.00,34068.00,14802.00,12210.00,7966.00,28571.00,11572.00,12043.00,8563.00,21127.00,10216.00,7080.00,2240.00,28348.00,22541.00,12097.00,6112.00,22351.00,16997.00,10456.00,6316.00,24337.00,17548.00,12784.00,4974.00,30660.00,26747.00,16270.00,5177.00,18757.96,34124.00,18073.00,7714.00,12436.00,26600.00,20987.00,8188.00,35452.00,32194.00,20499.00,10295.15,30443.00,31525.00,23851.00,9082.00,22356.37,36128.69,19337.13,5654.09,22428.36,22367.10,16955.90,9545.32,28018.53,21241.35,16447.29,10519.31,22843.28,17335.35,18641.78,7055.15,19497.24,15658.27,15484.48,7333.84,13653.12,18495.08
Corn,....Batangas,101502.00,1763.00,25605.00,6069.00,106033.00,2341.00,26958.00,1296.00,102187.00,0.00,22273.00,694.00,92837.00,0.00,23202.00,1626.00,98054.00,0.00,10977.00,865.00,95842.00,0.00,12390.00,2403.00,8400.00,0.00,11600.00,1776.00,6220.00,12.00,6004.00,2625.00,1512.00,58.00,6379.00,725.00,2631.00,1703.00,3663.00,2112.00,2582.00,0.00,4344.00,1805.00,405.00,0.00,5161.00,2480.00,1053.00,1418.00,3878.00,1961.00,1080.00,296.00,4556.00,1678.00,935.00,286.00,5006.00,2411.00,1006.00,0.00,4349.00,1127.00,2267.00,0.00,5059.00,2057.00,2263.00,12.00,9420.00,2793.00,5678.00,44.00,10614.00,3234.00,5788.00,53.00,11124.00,2230.00,1801.00,81.00,12310.00,3230.00,4890.00,464.00,11244.00,3432.00,5729.00,626.00,9915.00,3958.00,2815.00,0.00,13415.00,8050.00,4278.00,439.00,9959.00,6511.00,3351.00,526.00,7533.00,3913.00,4473.00,92.00,10433.00,7920.00,5307.00,167.00,6212.00,9664.00,5774.00,888.00,4857.00,835.00,1199.00,508.00,7643.00,6021.00,3102.00,251.00,4994.00,6447.00,3012.00,682.00,4780.00,4251.00,2228.00,333.35,7978.50,3337.00,1299.00,458.00,5814.00,2885.00,2879.00,1722.00,7361.15,4380.00,3441.00,726.50,8027.44,3592.78,3354.50,1543.45,4068.70,4947.80
Corn,....Cavite,5550.00,0.00,12740.00,650.00,2110.00,3916.00,12846.00,0.00,3224.00,0.00,12578.00,0.00,125.00,0.00,12583.00,0.00,500.00,0.00,12629.00,0.00,128.00,0.00,6844.00,0.00,100.00,0.00,4011.00,0.00,242.00,0.00,2502.00,0.00,226.00,12.00,2157.00,0.00,448.00,13.00,1975.00,5.00,462.00,0.00,1487.00,4.00,340.00,0.00,1885.00,0.00,401.00,0.00,2036.00,0.00,336.00,0.00,1344.00,0.00,234.00,0.00,2047.00,66.00,664.00,0.00,2016.00,2.00,627.00,0.00,2940.00,40.00,479.00,4.00,2830.00,28.00,747.00,0.00,1956.00,46.00,748.00,9.00,1729.00,33.00,607.00,3.00,1874.00,245.00,586.00,3.00,1225.00,161.00,1062.00,130.00,1512.00,709.00,605.00,31.00,823.00,485.00,613.00,3.00,1598.00,283.00,861.00,49.00,1426.00,223.00,477.00,11.00,1788.00,378.00,492.00,14.00,582.00,616.00,716.00,15.00,1077.00,515.00,126.00,26.00,1155.00,458.00,314.00,58.15,1380.00,378.00,406.00,11.00,1159.45,380.26,107.43,43.60,1194.60,289.41,206.80,34.40,1053.00,135.77,122.29,58.61,763.77,212.75,295.92,97.49,462.55,182.10,186.00,126.50,452.60,170.74
Corn,....Laguna,0.00,1925.00,26665.00,9015.00,1476.00,787.00,26677.00,0.00,465.00,186.00,26722.00,0.00,135.00,48.00,26830.00,0.00,79.00,93.00,2700.00,0.00,80.00,30.00,620.00,125.00,390.00,20.00,220.00,60.00,70.00,375.00,200.00,71.00,420.00,260.00,419.00,29.00,586.00,130.00,341.00,83.00,622.00,43.00,170.00,76.00,295.00,18.00,91.00,99.00,360.00,35.00,44.00,85.00,391.00,62.00,41.00,397.00,707.00,366.00,242.00,332.00,705.00,318.00,185.00,340.00,241.00,162.00,169.00,254.00,172.00,147.00,190.00,437.00,808.00,212.00,577.00,565.00,840.00,385.00,788.00,913.00,1322.00,503.00,908.00,1476.00,1486.00,737.00,924.00,1538.00,1499.00,844.00,927.00,384.00,672.00,138.00,833.00,1065.00,733.00,371.00,964.00,554.00,962.00,348.00,1218.00,336.00,585.00,432.00,1247.00,540.00,569.00,417.00,533.00,730.00,1161.00,563.00,905.00,914.00,1237.00,285.00,508.00,1812.00,1070.00,790.00,735.00,1696.00,1629.00,1033.00,899.08,1257.81,1624.22,901.00,1121.73,1630.68,2132.92,996.53,1037.50,662.08,1770.00,682.00,971.00,697.00,2038.56,1279.00,970.00,763.39,2156.70,483.50,759.55,2153.40
Corn,....Quezon,8895.00,1220.00,5645.00,355.00,468.00,6854.00,5957.00,0.00,394.00,8157.00,4347.00,0.00,399.00,9815.00,7232.00,115.00,541.00,10070.00,8747.00,1327.00,4264.00,3510.00,8030.00,0.00,6707.00,1360.00,6848.00,2970.00,5973.00,6615.00,13550.00,2755.00,9770.00,4960.00,15964.00,3260.00,2986.00,7763.00,13236.00,9276.00,2940.00,9248.00,8240.00,12198.00,3608.00,7575.00,4584.00,12366.00,4311.00,6344.00,7142.00,11629.00,3343.00,8477.00,7172.00,12025.00,3425.00,8658.00,7744.00,9713.00,3468.00,9507.00,7929.00,9571.00,3188.00,7987.00,8000.00,9648.00,3098.00,7442.00,10629.00,12959.00,2258.00,10398.00,16440.00,10352.00,5432.00,7460.00,15269.00,318.00,2714.00,10184.00,18745.00,9839.00,5190.00,6419.00,15118.00,6140.00,3643.00,6600.00,8528.00,5165.00,2788.00,1699.00,13015.00,12831.00,6184.00,4926.00,9599.00,9562.00,4981.00,5007.00,13758.00,13030.00,6905.00,4184.00,16683.00,17677.00,9579.00,4220.00,11202.96,22364.00,9614.00,5715.00,5323.00,23970.00,18178.00,7099.00,26043.00,23775.00,15462.00,8678.00,22593.00,22892.00,18269.00,6903.00,14920.00,29813.00,15254.00,4059.00,11442.00,16613.00,12885.00,7682.00,19454.03,16506.00,11416.00,7680.00,13266.00,11689.00,12656.00,4663.00,9765.00,10734.00,9356.00,4894.00,8225.00,10792.00
